0.000000 -65.000000 -80.000000
1.000000 -64.400002 -78.650002
2.000000 -63.830002 -77.367500
3.000000 -63.288502 -76.149124
4.000000 -62.774078 -74.991669
5.000000 -62.285374 -73.892082
6.000000 -61.821106 -72.847481
7.000000 -61.380051 -71.855110
8.000000 -60.961048 -70.912354
9.000000 -60.562996 -70.016739
10.000000 -60.184845 -69.165901
11.000000 -59.825603 -68.357605
12.000000 -59.484322 -67.589722
13.000000 -59.160107 -66.860237
14.000000 -58.852100 -66.167229
15.000000 -58.559494 -65.508865
16.000000 -58.281521 -64.883423
17.000000 -58.017445 -64.289253
18.000000 -57.766571 -63.724792
19.000000 -57.528244 -63.188553
20.000000 -57.301830 -62.679127
21.000000 -57.086739 -62.195171
22.000000 -56.882401 -61.735413
23.000000 -56.688282 -61.298641
24.000000 -56.503868 -60.883709
25.000000 -56.328674 -60.489525
26.000000 -56.162239 -60.115047
27.000000 -56.004128 -59.759296
28.000000 -55.853920 -59.421333
29.000000 -55.711224 -59.100266
30.000000 -55.575661 -58.795254
31.000000 -55.446877 -58.505489
32.000000 -55.324532 -58.230213
33.000000 -55.208305 -57.968704
34.000000 -55.097889 -57.720268
35.000000 -54.992996 -57.484253
35.000000 0.000000 -57.484253
35.000000 -65.000000 -57.484253
36.000000 -64.400002 -57.160042
37.000000 -63.830002 -56.770168
38.000000 -63.288502 -56.250881
39.000000 -62.774078 -55.486740
40.000000 -62.285374 -54.268261
40.000000 -62.285374 0.000000
40.000000 -62.285374 -65.000000
41.000000 -61.721104 -62.410049
42.000000 -61.103176 -58.320366
43.000000 -60.367241 -51.472031
43.000000 -60.367241 0.000000
43.000000 -60.367241 -65.000000
44.000000 -59.297283 -52.428535
44.000000 -59.297283 0.000000
44.000000 -59.297283 -65.000000
45.000000 -57.606403 -42.627129
45.000000 -57.606403 0.000000
45.000000 -57.606403 -65.000000
46.000000 -54.773483 -24.801010
46.000000 0.000000 -24.801010
46.000000 -54.773483 -24.801010
46.000000 -54.773483 0.000000
46.000000 -65.000000 -65.000000
47.000000 -59.566570 7.719903
47.000000 -59.566570 0.000000
47.000000 -59.566570 -65.000000
48.000000 -50.347534 66.766685
48.000000 0.000000 66.766685
48.000000 -50.347534 66.766685
48.000000 -50.347534 0.000000
48.000000 -65.000000 -65.000000
49.000000 -48.130196 174.256882
49.000000 0.000000 174.256882
49.000000 -48.130196 174.256882
49.000000 -48.130196 0.000000
49.000000 -65.000000 -65.000000
50.000000 -34.709606 369.752625
50.000000 0.000000 369.752625
50.000000 -34.709606 369.752625
50.000000 -34.709606 0.000000
50.000000 -65.000000 -65.000000
51.000000 -10.301172 725.306763
51.000000 0.000000 725.306763
51.000000 -10.301172 725.306763
51.000000 -10.301172 0.000000
51.000000 -65.000000 -65.000000
52.000000 34.091206 1371.963989
52.000000 0.000000 1371.963989
52.000000 34.091206 1371.963989
52.000000 34.091206 0.000000
52.000000 -65.000000 -65.000000
53.000000 114.828979 2548.059326
53.000000 0.000000 2548.059326
53.000000 114.828979 2548.059326
53.000000 114.828979 0.000000
53.000000 -65.000000 -65.000000
54.000000 261.669250 4687.060059
54.000000 0.000000 4687.060059
54.000000 261.669250 4687.060059
54.000000 261.669250 0.000000
54.000000 -65.000000 -65.000000
55.000000 528.732178 8577.326172
55.000000 0.000000 8577.326172
55.000000 528.732178 8577.326172
55.000000 528.732178 0.000000
55.000000 -65.000000 -65.000000
56.000000 1014.447754 15652.673828
56.000000 0.000000 15652.673828
56.000000 1014.447754 15652.673828
56.000000 1014.447754 0.000000
56.000000 -65.000000 -65.000000
57.000000 1897.833618 28520.824219
57.000000 0.000000 28520.824219
57.000000 1897.833618 28520.824219
57.000000 1897.833618 0.000000
57.000000 -65.000000 -65.000000
58.000000 3504.474609 51924.527344
58.000000 0.000000 51924.527344
58.000000 3504.474609 51924.527344
58.000000 3504.474609 0.000000
58.000000 -65.000000 -65.000000
59.000000 6426.521973 94489.562500
59.000000 0.000000 94489.562500
59.000000 6426.521973 94489.562500
59.000000 6426.521973 0.000000
59.000000 -65.000000 -65.000000
60.000000 11740.939453 171903.906250
60.000000 0.000000 171903.906250
60.000000 11740.939453 171903.906250
60.000000 11740.939453 0.000000
60.000000 -65.000000 -65.000000
61.000000 21406.433594 312699.718750
61.000000 0.000000 312699.718750
61.000000 21406.433594 312699.718750
61.000000 21406.433594 0.000000
61.000000 -65.000000 -65.000000
62.000000 38985.363281 568769.437500
62.000000 0.000000 568769.437500
62.000000 38985.363281 568769.437500
